title,category
민주당  김용현  계엄 날 오찬서  탱크로 밀어버려  취지 발언 ,Politics
홍준표  복당 부탁한적 없다  명태균 측  거짓말  증거 갖고있다 ,Politics
김정은이 보낸  얼뜨기 부대  현대전에 맥 못추는 북 최정예군,Politics
 맞수다   윤  체포하라 끌어내라 한 적 없다  계엄군 진술 부인 왜 ,Politics
 취재후         단독 계엄 전  영남 출신 장군  물색했던 예비역  씨   구속된 노상원 전역 후 명리학 심취,Politics
 측   나 내란합니다  알리고 하는 내란이 어딨나 ,Politics
명태균 변호사 남상권  홍준표  명태균에 복당 요청    홍준표가 먼저 연락온 걸로 알아 ,Politics
 단독  개혁신당 허은아  새 사무총장에 문병호 전 의원 임명하려다 좌초,Politics
   긴급 체포냐  체포 영장이냐   차 소환 임박,Politics
 비상계엄 선포 때 기갑여단장 판교 정보사 사무실서 대기  종합 ,Politics
    일본 에게 인기 짱 아내 지키려  동원 감동  말에 홍준표 반응,Politics
    분토론  진행자  끝난 줄 알았는데 국민 참고 있을 뿐 ,Politics
혁신당   거부권  쓴   대리인 한덕수  탄핵이 답 ,Politics
 박근혜   탄핵 상황 걱정 많아  은 의결서 바로 수령 ,Politics
황교안  국회서  부정선거는 팩트  비상계엄 내란 아냐 ,Politics
석동현  윤 대통령  체포의  체 자도 이야기한 적 없다 ,Politics
  측   체포 의  체 자도 꺼낸 적 없어  그만두라고 그만두는 내란 어디있나 ,Politics
 계엄군 국회 투입     특임단장  실탄     발 챙겨 출동 ,Politics
 단톡방 유출  휴대폰 까보자  색출 나선 국힘 기자 제소,Politics
 광우병 때 계엄 검토 않으셨냐  질문에   이명박  가능한 일 아냐 ,Politics
 비상계엄 국회 투입      특임단장  실탄     발 챙겨 출동했다 ,Politics
 연합뉴스 이 시각 헤드라인         ,Politics
 측     체포  체 자도 안 꺼내 회견통해 미리 알리는 내란이 어딨나 ,Politics
이준석  한동훈은 실적이 없어  내가 있을 땐 국민의힘 지지율     육박 ,Politics
윤 대통령 변호인     체포의  체 자도 꺼낸 적 없어 끌어내라 지시한 적도 없다 ,Politics
홍준표  국힘 복당 부탁  논란에  허위사실   명태균 측  들통날 거짓말  반박,Politics
연일  자기모순 과 싸우는 국민의힘  한심하다,Politics
  단체방 대화록       의 밤   가지 미스터리,Politics
 인터뷰 최재성  여권에선 홍준표만 남을 것 나머진 의미 없어 ,Politics
 백척간두 에 선   권한대행    압박에도  헌법 정신 으로 응대,Politics
 측  대통령   체포하라 끌어내라  용어 쓴 적 없다 ,Politics
   내란 공범  공세에 발끈  계엄 해제 때 없던 야당 의원들은  ,Politics
 측  대통령은 법률가  체포하라   끌어내라  용어 쓴 적 없다 ,Politics
   탄핵 인용될 것         는  가급적 빨리 결정해야       ,Politics
 거부권 행사  공방  당연한 책무   내란 공범 될 텐가 ,Politics
후안무치 친윤계  이런 정치세력 또 있을까,Politics
 단독  슬쩍 추가된  김건희표 밀실 예산       소록도 방문 직후 기독교기념관 긴급 편성 의혹,Politics
계엄 논의  왜 롯데리아  김병주  사람 붐비는 곳이 도 감청 안된다더라 ,Politics
  탄핵안 의결 국힘지지층도     찬성 전국민은    ,Politics
  측  당당한 입장  시간 만에 그만두는 내란이 어딨나 ,Politics
  여성이  대통령 좋아한다고   홍준표  김여사  권양숙처럼 처신했으면 ,Politics
 건진법사   시간 구속심사    언제 연락했나 에 묵묵부답 종합 보 ,Politics
 재의요구권  충돌    윤석열 시즌       탄핵 으름장 ,Politics
대통령실  운영위  비상계엄  질의 불출석   야당    일 재추진,Politics
조국혁신당  윤석열 거부권 반복한 한덕수  거두절미 탄핵대상 ,Politics
이준석보다 어리다  비대위원장 거론되는   년생 김재섭,Politics
  탱크로 확 밀어버려  김용현 말에 육군 준장 판교로 갔다  민주당 주장,Politics
 새벽에 조작 투표지 투입  불가능  조목조목 반박한 선관위,Politics
이재명    계엄선포 당시 의원들에  국회로  단톡방 대화내용 공개,Politics
직무정지된   지지율      파면 전망    ,Politics
 속보  윤 대통령 측  대통령 당당한 입장 내란죄 생각해 본 적도 없다 ,Politics
 측  회견 통해 알리는 내란 어딨나 당당한 입장 ,Politics
박지원   헌재 탄핵문서 수령 거부     인간이 불쌍  더럽고 추접  끝까지 파렴치  여의도초대석 ,Politics
윤희숙  자신들이 싸지른 오물 생각하면 권한대행에 백번 절 해도 모자라 ,Politics
홍준표 대선 출마하나  트럼프 상대 할 사람 나밖에 없다 ,Politics
  탄핵  국민   명 중  명  빨리 결정해야    국정 신뢰도  바닥 ,Politics
윤석열 대통령과 정청래 맞대결   헌재 탄핵심판 창과 방패,Politics
국정원  러시아 배치 북한군 최소    명 사망 부상자는     명 ,Politics
윤 측  대통령 당당한 입장 미리 말하고 하는 내란 어딨나 ,Politics
민주    거부권에  내란대행으로 남으려 탄핵은 논의중 ,Politics
 미리 말하고 하는 내란 어딨나    당당    년 지기 변호사의 반박,Politics
대통령 측     내란죄 동의 못 해 미리 말하고 하는 내란이 어딨나 ,Politics
 총알받이  러시아 파병 북한군 국정원  사망자 최소    명 부상     명 ,Politics
  보  측 변호사   대통령   체포하라 끌어내라  용어 쓴 적 없다 ,Politics
비상계엄 선포는 누가 사진 찍었을까   카메라 워크   ,Politics
 우크라 파병  북한군    여명 사망  추가 폭풍군단 차출설,Politics
계엄군  헬기   대와 버스    대 운용 탱크까지 동원하려 했나 ,Politics
 부정선거 의혹  근거 없다  폭발한 선관위  유튜버들  저격 ,Politics
 속보   측    나 내란 합니다  미리 말하는 내란 어딨나 당당한 입장 ,Politics
민주당   거부권 행사  한덕수에  탄핵 논의 중이나 결론은 아직 ,Politics
 단독  국회 진입  특전사  부대 발전사에  전두환 대통령 방문  기술,Politics
김병주      첫 임무  계엄 때 선관위 직원   명 납치 구금 ,Politics
일본 에게 윤석열 인기 짱이라는 소문 홍준표  자기 여자 하나 못 지키면 ,Politics
   파면될 것  가급적 빨리  여론 압도적 국민의힘 지지율  추락       ,Politics
안철수  국힘 부끄럽다   탄핵  피하려 계엄  빠져 ,Politics
홍준표  대구시장 관두고 책임총리 맡겠다 제안했었다 초짜 대통령으로 폭망 ,Politics
안철수  보수언론조차 영남당 극우  우려  친윤 계엄당으로 집권 불가 ,Politics
김병주      요원  선관위 직원  복면 씌워 납치  임무 받아 ,Politics
추미애  정보사  계엄선포  시간  분 전 총기 실탄 준비 정황 ,Politics
   탄핵 잘됐다          잘못       직무정지    국정지지도는  여론조사 동향 ,Politics
 계엄  옹호  권성동  행정부는 입법부 견제수단이 없다 ,Politics
   비상계엄 때  탱크부대  출동 계획 없었다  기갑여단장 정보사에서 대기,Politics
           투입   한미 연합공중훈련  실사격 실시 ,Politics
안철수  국민의힘  국민으로부터 멀어지고 있다 당 모습 부끄러워 ,Politics
   탄핵 심판 빨리해야       탄핵 인용될 것           ,Politics
질문 받겠다던 권성동      기자가 질문하자  다른 언론사 하세요 ,Politics
 건진법사  휴대폰만  개      부부 겨냥할 핵심 증거 될 수도    녹취록 ,Politics
  지지율     최저치 응답자      탄핵 인용될 것 ,Politics
 김병주  계엄 당시     첫 임무  선관위 직원   명 납치 구금 ,Politics
국정원  우크라 파병 북한군 사망자 최소    여명 부상  천명  종합 ,Politics
 건진법사   시간 구속심사    언제 연락했나 에 묵묵부답 종합 ,Politics
이재명  소송 기록접수통지서 고의 수령 거부 사실 아냐 ,Politics
한덕수 대행 거부권 의결에  당연한 책무   응분의 대가 ,Politics
    거부권   권한대행 탄핵 고심  특검까지 지켜보자  기류,Politics
국힘 쇄신 촉구한 안철수    당 모습 부끄럽다  국민으로부터 멀어지고 있어 ,Politics
 내란 공범  공세에 발끈한       윤리위 제소 에  고발  예고,Politics
 명태균 건보다 클 수 있다      건진법사  후폭풍 여권 향할까,Politics
북한군  우크라 드론공격에    여명 사망 러시아군은 짐 취급,Politics
계엄 모의 실행의 막후  정보사 의  끈끈한 폐쇄성 ,Politics
 드론 공격  무지한 북한군 국정원     명 이상 사망 ,Politics
 내란  말만 나와도  부들부들   수괴 싸고도나  후폭풍,Politics
한화오션  울산급 호위함 배치      번함  스마트 호위함으로      억원 본계약 체결,Politics
윤 대통령  지지율      최저치   국민      탄핵안 인용될 것 ,Politics
국정원  러시아 파병 북한군    여명 사망 추가 병력 차출설 ,Politics
국정원  우크라전   최소    명 사망 추가 파병 예의주시 ,Politics
군미필 사직 전공의  천여명중 천명 이내  월 입영 나머지 군의관 입영 최대  년 걸릴 수도,Politics
 탄핵심판  빨리 결정해야       충분한 시간 가져야          조사 ,Politics
국정원  우크라 파병 북한군 사상자     명 달해 장성급 사망  종합 ,Politics
  김병주  계엄군  선관위 직원 손목 발목 묶고 복면 씌워 감금 계획 ,Politics
야당  왜 윤석열 압수수색 막나    여당 대통령실 운영위 집단 불참,Politics
   북파공작부대에 선관위   명 납치 지시    군과 사전 기획 ,Politics
 한동훈   국회로 가면 목숨 위험  전화받아    민주당  사실이라면 정적 암살 쿠데타 ,Politics
시모는 받고 친청엄마는 못 받는  산후도우미 지원금  손질,Politics
강승규 문자에 지역  부글부글     탄핵 통과로 나라 걱정 크실 것 ,Politics
 내란 김건희 특검  외통수 몰아가는 민주 명분 쌓으며 한 대행 압박,Politics
  부정선거 주장에  국정원  선관위 점검 당시 판단 못 해 ,Politics
 탄핵 남발 민주 의원 처벌   탄핵 방해 국힘 내란 공범  신경전 격화,Politics
 우크라 파병 북한군 최소    명 사망 폭풍군단 추가 차출설  종합 ,Politics
정성호   내란 수사  공수처 이첩  지연 전술    의 뜻  개헌   뜬금없어 ,Politics
 왜     질문 거부한 건가   해명 요구하자  기자님    현장영상 ,Politics
탄핵 가결 엿새 넘도록  반성문  없는   한 발 더 나간 권성동,Politics
민주   내란 김건희 특검  거부땐 한덕수 대행 탄핵 나선다,Politics
권성동  탄핵 남발  발언    탄핵 남발 처벌        내란당 자처하지 마 ,Politics
유영하  박근혜  탄핵 관련 걱정 많더라 구체적 발언 말하기엔 좀 ,Politics
비대위 놓고 국힘 내분 점입가경  권성동  위원장 내주초 발표 ,Politics
  지지율     최저 탄핵 인용     기각    ,Politics
최재성  내란 아니라는 국민의힘  힘없는 괴물됐다  팩트앤뷰 ,Politics
 속보  국정원  파병 북한군 최소    명 사망   천여명 부상 ,Politics
우크라 파견 북한군  장성급 포함 최소    명 사망,Politics
블랙요원 유출 이어 계엄 핵심으로  대수술  자처한 정보사,Politics
홍준표   에게  처럼 된다 대구시장 관두고 돕겠다 제안했었다 ,Politics
유권자        탄핵안 가결 잘했다       심판 빨리 해야      ,Politics
민주 김병주       임무  선관위 직원   명 납치 구금  제보 ,Politics
   파면될 것      국힘        민주    ,Politics
한화오션  울산급 호위함  배치       번함 건조 본계약,Politics
 비상계엄 선포 때 기갑여단장 판교 정보사 사무실서 대기 ,Politics
 재의요구권  충돌    국정 파탄법      윤석열 시즌  ,Politics
부승찬  여인형 방첩사령관   곧 세상이 바뀔 것  문자 보내 ,Politics
 탄핵 찬성  안철수  친윤 계엄 옹호당되면 재집권 불가  쓴소리,Politics
   민주  김어준 궤변 깔아주고 이제와 손절 치고 빠지기  ,Politics
    일본  에게 요즘 인기 짱  홍준표  자기 여자 하나 못지키는 사내가 ,Politics
   사조직 있을 수 없어 계엄 때  탱크부대  출동 계획 없었다 ,Politics
장예찬  건진법사 이미 지난 대선 과정서 완전 배제 ,Politics
박충권   개월 국회 총평  이재명 한 사람 방탄 때문에 쑥대밭   뉴스캐비닛 ,Politics
 뉴스포커스  공수처   차 소환 예정 윤 대통령 측 입장 발표,Politics
